#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_up angular momentum projected density of states for species Fe as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -9.50500000        3.12921165        0.03089138        0.05057286        3.03496998        0.01277742
       -9.50000000        3.05042148        0.03003363        0.04881837        2.95934034        0.01222913
       -9.49500000        2.97829959        0.02928950        0.04732794        2.88993094        0.01175121
       -9.49000000        2.93298494        0.02878844        0.04634195        2.84643265        0.01142189
       -9.48500000        2.89490512        0.02833807        0.04561938        2.80978311        0.01116456
       -9.48000000        2.84411807        0.02764063        0.04496433        2.76061294        0.01090018
       -9.47500000        2.79769176        0.02712218        0.04422459        2.71567780        0.01066718
       -9.47000000        2.75258544        0.02657870        0.04370612        2.67183778        0.01046284
       -9.46500000        2.70043082        0.02592300        0.04313940        2.62112371        0.01024471
       -9.46000000        2.69135078        0.02587509        0.04325254        2.61202974        0.01019340
       -9.45500000        2.71737842        0.02585532        0.04433496        2.63697410        0.01021405
       -9.45000000        2.61430066        0.02416750        0.04284354        2.53754464        0.00974498
       -9.44500000        2.54397663        0.02280890        0.04154776        2.47027365        0.00934632
       -9.44000000        2.54150704        0.02223729        0.04155227        2.46851490        0.00920257
       -9.43500000        2.60820487        0.02242081        0.04282684        2.53363180        0.00932542
       -9.43000000        2.76270234        0.02345669        0.04561218        2.68390233        0.00973114
       -9.42500000        2.93575686        0.02475042        0.04889206        2.85190917        0.01020521
       -9.42000000        3.13126404        0.02601774        0.05261183        3.04190689        0.01072758
       -9.41500000        3.36752760        0.02737421        0.05733257        3.27141568        0.01140514
       -9.41000000        3.59315562        0.02889122        0.06216312        3.48995273        0.01214856
       -9.40500000        4.12004927        0.03386004        0.07345143        3.99851490        0.01422290
       -9.40000000        4.88754649        0.04167794        0.08964512        4.73907390        0.01714953
       -9.39500000        5.91991595        0.04882243        0.11021473        5.74063985        0.02023894
       -9.39000000        7.12681787        0.05687465        0.13415511        6.91210597        0.02368215
       -9.38500000        7.16504398        0.05796320        0.13574756        6.94719721        0.02413601
       -9.38000000        7.52383128        0.06022503        0.14291423        7.29545333        0.02523869
       -9.37500000        7.77828271        0.06132007        0.14791403        7.54308035        0.02596826
       -9.37000000        7.55243873        0.05965619        0.14425341        7.32299700        0.02553213
       -9.36500000        6.77882362        0.05524715        0.12938511        6.57068572        0.02350564
       -9.36000000        6.17372098        0.05088102        0.11761130        5.98350641        0.02172225
       -9.35500000        5.57995532        0.04587701        0.10597791        5.40829024        0.01981016
       -9.35000000        4.80520649        0.03926974        0.08937978        4.65939397        0.01716300
       -9.34500000        3.99443122        0.03238958        0.07186381        3.87580759        0.01437023
       -9.34000000        3.52399008        0.02876403        0.06212314        3.42018482        0.01291809
       -9.33500000        3.09556089        0.02574560        0.05352478        3.00460930        0.01168121
       -9.33000000        2.83973710        0.02373776        0.04864609        2.75633073        0.01102252
       -9.32500000        2.63206620        0.02207912        0.04453849        2.55497974        0.01046885
       -9.32000000        2.47589271        0.02080841        0.04158100        2.40338488        0.01011842
       -9.31500000        2.33609087        0.01977356        0.03897807        2.26754787        0.00979138
       -9.31000000        2.23359418        0.01912741        0.03712128        2.16776761        0.00957788
       -9.30500000        2.18201197        0.01900481        0.03638431        2.11700134        0.00962151
       -9.30000000        2.17845504        0.01938323        0.03678240        2.11236747        0.00992195
       -9.29500000        2.20559836        0.02033654        0.03786588        2.13703759        0.01035835
       -9.29000000        2.18683639        0.02097894        0.03808717        2.11709481        0.01067546
       -9.28500000        2.10789582        0.02101931        0.03736038        2.03871404        0.01080210
       -9.28000000        2.00953894        0.02069450        0.03629558        1.94175330        0.01079557
       -9.27500000        1.89585795        0.02024251        0.03481633        1.83019247        0.01060664
       -9.27000000        1.85943854        0.02079619        0.03485790        1.79319347        0.01059098
       -9.26500000        1.87570967        0.02159727        0.03557776        1.80766736        0.01086727
